input,combined,chebyshev,cheon,
-0.433193,1.9633e-07,-0.999269,-0.840494,
-0.433071,2.02953e-07,-0.999372,-0.840363,
-0.432949,2.02386e-07,-0.999488,-0.840232,
-0.432827,2.48991e-07,-0.999613,-0.840101,
-0.432705,1.9553e-07,-0.999745,-0.83997,
-0.432583,2.29045e-07,-0.999882,-0.839839,
-0.43246,2.02787e-07,-1.00002,-0.839708,
-0.432338,2.04234e-07,-1.00016,-0.839577,
-0.432216,1.86376e-07,-1.0003,-0.839445,
-0.432094,2.06671e-07,-1.00043,-0.839314,
-0.431972,2.02611e-07,-1.00055,-0.839183,
-0.43185,1.971e-07,-1.00066,-0.839051,
-0.431728,2.05901e-07,-1.00076,-0.838919,
-0.431606,2.05609e-07,-1.00085,-0.838788,
-0.431484,2.06777e-07,-1.00092,-0.838656,
-0.431362,1.85741e-07,-1.00097,-0.838524,
-0.43124,2.23786e-07,-1.00101,-0.838392,
-0.431118,2.05435e-07,-1.00102,-0.83826,
-0.430996,1.85727e-07,-1.00102,-0.838128,
-0.430873,1.85157e-07,-1.001,-0.837996,
-0.430751,1.95348e-07,-1.00096,-0.837864,
-0.430629,1.89716e-07,-1.0009,-0.837732,
-0.430507,1.71283e-07,-1.00083,-0.8376,
-0.430385,1.95176e-07,-1.00074,-0.837467,
-0.430263,1.58184e-07,-1.00063,-0.837335,
-0.430141,1.61037e-07,-1.00052,-0.837202,
-0.430019,1.75115e-07,-1.00039,-0.83707,
-0.429897,1.91926e-07,-1.00026,-0.836937,
-0.429775,2.25704e-07,-1.00012,-0.836804,
-0.429653,2.38028e-07,-0.999984,-0.836672,
-0.429531,2.39292e-07,-0.999845,-0.836539,
-0.429409,1.71082e-07,-0.999709,-0.836406,
-0.429286,1.94943e-07,-0.999578,-0.836273,
-0.429164,1.8437e-07,-0.999455,-0.83614,
-0.429042,2.09595e-07,-0.999342,-0.836007,
-0.42892,1.90488e-07,-0.999241,-0.835874,
-0.428798,1.68873e-07,-0.999154,-0.83574,
-0.428676,1.92522e-07,-0.999083,-0.835607,
-0.428554,2.01412e-07,-0.999029,-0.835474,
-0.428432,1.93429e-07,-0.998993,-0.83534,
-0.42831,1.71099e-07,-0.998975,-0.835207,
-0.428188,1.67471e-07,-0.998977,-0.835073,
-0.428066,1.79466e-07,-0.998997,-0.834939,
-0.427944,1.79213e-07,-0.999036,-0.834806,
-0.427822,2.24327e-07,-0.999093,-0.834672,
-0.427699,1.78435e-07,-0.999167,-0.834538,
-0.427577,1.67494e-07,-0.999256,-0.834404,
-0.427455,2.02783e-07,-0.999359,-0.83427,
-0.427333,2.06837e-07,-0.999474,-0.834136,
-0.427211,1.89876e-07,-0.999598,-0.834002,
-0.427089,1.92966e-07,-0.99973,-0.833868,
-0.426967,1.87831e-07,-0.999867,-0.833733,
-0.426845,1.92591e-07,-1.00001,-0.833599,
-0.426723,1.97234e-07,-1.00015,-0.833465,
-0.426601,1.93942e-07,-1.00028,-0.83333,
-0.426479,2.048e-07,-1.00041,-0.833196,
-0.426357,2.08183e-07,-1.00054,-0.833061,
-0.426235,2.41817e-07,-1.00065,-0.832926,
-0.426112,2.59501e-07,-1.00075,-0.832791,
-0.42599,1.46297e-07,-1.00084,-0.832657,
-0.425868,2.07714e-07,-1.00092,-0.832522,
-0.425746,1.81034e-07,-1.00097,-0.832387,
-0.425624,1.84032e-07,-1.00101,-0.832252,
-0.425502,2.05681e-07,-1.00103,-0.832117,
-0.42538,2.09604e-07,-1.00103,-0.831981,
-0.425258,1.94612e-07,-1.00101,-0.831846,
-0.425136,2.03044e-07,-1.00097,-0.831711,
-0.425014,2.25064e-07,-1.00092,-0.831576,
-0.424892,1.90283e-07,-1.00084,-0.83144,
-0.42477,2.24577e-07,-1.00076,-0.831305,
-0.424648,2.13567e-07,-1.00065,-0.831169,
-0.424525,1.96281e-07,-1.00054,-0.831033,
-0.424403,1.92328e-07,-1.00042,-0.830898,
-0.424281,2.03666e-07,-1.00028,-0.830762,
-0.424159,1.95607e-07,-1.00015,-0.830626,
-0.424037,2.307e-07,-1.00001,-0.83049,
-0.423915,1.73927e-07,-0.999868,-0.830354,
-0.423793,1.94204e-07,-0.999731,-0.830218,
-0.423671,2.13818e-07,-0.999598,-0.830082,
-0.423549,1.58132e-07,-0.999473,-0.829946,
-0.423427,2.07511e-07,-0.999357,-0.829809,
-0.423305,2.01825e-07,-0.999254,-0.829673,
-0.423183,1.94692e-07,-0.999164,-0.829537,
-0.42306,1.81904e-07,-0.999089,-0.8294,
-0.422938,2.17011e-07,-0.999031,-0.829264,
-0.422816,2.27697e-07,-0.998991,-0.829127,
-0.422694,2.19304e-07,-0.99897,-0.82899,
-0.422572,2.11263e-07,-0.998967,-0.828854,
-0.42245,1.86637e-07,-0.998984,-0.828717,
-0.422328,2.12131e-07,-0.999019,-0.82858,
-0.422206,2.17571e-07,-0.999072,-0.828443,
-0.422084,1.58908e-07,-0.999143,-0.828306,
-0.421962,1.93214e-07,-0.999229,-0.828169,
-0.42184,1.56012e-07,-0.999329,-0.828032,
-0.421718,1.79712e-07,-0.999442,-0.827895,
-0.421596,2.33572e-07,-0.999565,-0.827757,
-0.421473,2.02543e-07,-0.999696,-0.82762,
-0.421351,1.97524e-07,-0.999832,-0.827482,
-0.421229,1.94341e-07,-0.999972,-0.827345,
-0.421107,2.10348e-07,-1.00011,-0.827207,
-0.420985,1.77091e-07,-1.00025,-0.82707,
-0.420863,1.84888e-07,-1.00038,-0.826932,
-0.420741,2.03842e-07,-1.00051,-0.826794,
-0.420619,1.85496e-07,-1.00063,-0.826656,
-0.420497,1.61476e-07,-1.00073,-0.826518,
-0.420375,2.10836e-07,-1.00083,-0.82638,
-0.420253,1.84527e-07,-1.0009,-0.826242,
-0.420131,2.36962e-07,-1.00096,-0.826104,
-0.420009,1.98326e-07,-1.00101,-0.825966,
-0.419886,2.11549e-07,-1.00103,-0.825828,
-0.419764,2.18363e-07,-1.00104,-0.82569,
-0.419642,1.84495e-07,-1.00102,-0.825551,
-0.41952,1.88519e-07,-1.00099,-0.825413,
-0.419398,2.26886e-07,-1.00094,-0.825274,
-0.419276,1.66554e-07,-1.00087,-0.825136,
-0.419154,1.91808e-07,-1.00079,-0.824997,
-0.419032,1.85469e-07,-1.00069,-0.824858,
-0.41891,2.01689e-07,-1.00058,-0.824719,
-0.418788,2.44966e-07,-1.00046,-0.82458,
-0.418666,1.81423e-07,-1.00033,-0.824441,
-0.418544,2.56256e-07,-1.00019,-0.824302,
-0.418422,1.6989e-07,-1.00005,-0.824163,
-0.418299,1.66874e-07,-0.999911,-0.824024,
-0.418177,1.9511e-07,-0.999772,-0.823885,
-0.418055,1.85287e-07,-0.999638,-0.823746,
-0.417933,1.60336e-07,-0.999509,-0.823606,
-0.417811,1.92782e-07,-0.99939,-0.823467,
-0.417689,1.47215e-07,-0.999282,-0.823327,
-0.417567,1.84254e-07,-0.999187,-0.823188,
-0.417445,1.89269e-07,-0.999107,-0.823048,
-0.417323,1.91979e-07,-0.999043,-0.822908,
-0.417201,1.51213e-07,-0.998997,-0.822769,
-0.417079,2.11001e-07,-0.998969,-0.822629,
-0.416957,1.95628e-07,-0.99896,-0.822489,
-0.416835,2.27072e-07,-0.99897,-0.822349,
-0.416712,1.98795e-07,-0.998999,-0.822209,
-0.41659,2.24367e-07,-0.999046,-0.822069,
-0.416468,1.79596e-07,-0.999111,-0.821929,
-0.416346,1.97627e-07,-0.999192,-0.821788,
-0.416224,1.95577e-07,-0.999288,-0.821648,
-0.416102,1.87862e-07,-0.999396,-0.821508,
-0.41598,2.42175e-07,-0.999516,-0.821367,
-0.415858,1.90914e-07,-0.999645,-0.821227,
-0.415736,1.75989e-07,-0.99978,-0.821086,
-0.415614,1.51334e-07,-0.99992,-0.820945,
-0.415492,2.01395e-07,-1.00006,-0.820805,
-0.41537,1.81687e-07,-1.0002,-0.820664,
-0.415248,1.9647e-07,-1.00034,-0.820523,
-0.415125,1.8663e-07,-1.00047,-0.820382,
-0.415003,2.22368e-07,-1.00059,-0.820241,
-0.414881,2.07636e-07,-1.0007,-0.8201,
-0.414759,1.93568e-07,-1.0008,-0.819959,
-0.414637,1.99987e-07,-1.00088,-0.819817,
-0.414515,2.0356e-07,-1.00095,-0.819676,
-0.414393,1.99846e-07,-1.001,-0.819535,
-0.414271,1.5522e-07,-1.00103,-0.819393,
-0.414149,1.92686e-07,-1.00104,-0.819252,
-0.414027,1.82356e-07,-1.00104,-0.81911,
-0.413905,2.14289e-07,-1.00101,-0.818969,
-0.413783,2.24531e-07,-1.00097,-0.818827,
-0.413661,1.8483e-07,-1.00091,-0.818685,
-0.413538,1.92851e-07,-1.00083,-0.818543,
-0.413416,2.1704e-07,-1.00074,-0.818401,
-0.413294,1.76604e-07,-1.00063,-0.818259,
-0.413172,1.74593e-07,-1.00051,-0.818117,
-0.41305,1.69893e-07,-1.00039,-0.817975,
-0.412928,1.87904e-07,-1.00025,-0.817833,
-0.412806,1.77225e-07,-1.00011,-0.817691,
-0.412684,1.85681e-07,-0.999973,-0.817548,
-0.412562,1.8967e-07,-0.999833,-0.817406,
-0.41244,2.26412e-07,-0.999695,-0.817264,
-0.412318,1.91072e-07,-0.999563,-0.817121,
-0.412196,2.30674e-07,-0.999439,-0.816978,
-0.412073,2.05129e-07,-0.999325,-0.816836,
-0.411951,1.74943e-07,-0.999223,-0.816693,
-0.411829,2.07588e-07,-0.999136,-0.81655,
-0.411707,1.85748e-07,-0.999064,-0.816407,
-0.411585,1.80043e-07,-0.999009,-0.816264,
-0.411463,1.71693e-07,-0.998972,-0.816121,
-0.411341,1.93971e-07,-0.998954,-0.815978,
-0.411219,2.16624e-07,-0.998955,-0.815835,
-0.411097,1.90375e-07,-0.998975,-0.815692,
-0.410975,1.68571e-07,-0.999014,-0.815549,
-0.410853,1.83128e-07,-0.99907,-0.815405,
-0.410731,2.11526e-07,-0.999144,-0.815262,
-0.410609,1.97638e-07,-0.999233,-0.815118,
-0.410486,2.14755e-07,-0.999336,-0.814975,
-0.410364,1.88617e-07,-0.999451,-0.814831,
-0.410242,1.61642e-07,-0.999576,-0.814687,
-0.41012,1.60691e-07,-0.999709,-0.814544,
-0.409998,2.15954e-07,-0.999847,-0.8144,
-0.409876,1.88254e-07,-0.999988,-0.814256,
-0.409754,1.60565e-07,-1.00013,-0.814112,
-0.409632,2.14631e-07,-1.00027,-0.813968,
-0.40951,1.95024e-07,-1.0004,-0.813824,
-0.409388,1.8325e-07,-1.00053,-0.813679,
-0.409266,1.9664e-07,-1.00065,-0.813535,
-0.409144,2.19298e-07,-1.00075,-0.813391,
-0.409022,1.7911e-07,-1.00084,-0.813246,
-0.408899,2.01811e-07,-1.00092,-0.813102,
-0.408777,1.89934e-07,-1.00098,-0.812957,
-0.408655,1.80737e-07,-1.00102,-0.812813,
-0.408533,1.67046e-07,-1.00105,-0.812668,
-0.408411,1.96521e-07,-1.00105,-0.812523,
-0.408289,1.8597e-07,-1.00104,-0.812378,
-0.408167,2.20739e-07,-1.001,-0.812234,
-0.408045,1.90791e-07,-1.00095,-0.812089,
-0.407923,1.97057e-07,-1.00088,-0.811944,
-0.407801,1.98269e-07,-1.0008,-0.811798,
-0.407679,1.67708e-07,-1.0007,-0.811653,
-0.407557,2.2814e-07,-1.00059,-0.811508,
-0.407435,2.11203e-07,-1.00046,-0.811363,
-0.407312,1.68619e-07,-1.00033,-0.811217,
-0.40719,2.04502e-07,-1.0002,-0.811072,
-0.407068,1.73943e-07,-1.00005,-0.810926,
-0.406946,1.92223e-07,-0.999913,-0.810781,
-0.406824,1.93492e-07,-0.999772,-0.810635,
-0.406702,1.87311e-07,-0.999636,-0.810489,
-0.40658,2.07819e-07,-0.999507,-0.810344,
-0.406458,2.15837e-07,-0.999386,-0.810198,
-0.406336,2.21298e-07,-0.999277,-0.810052,
-0.406214,1.9707e-07,-0.99918,-0.809906,
-0.406092,1.7439e-07,-0.999098,-0.80976,
-0.40597,2.10413e-07,-0.999033,-0.809614,
-0.405848,1.85384e-07,-0.998985,-0.809467,
-0.405725,1.7836e-07,-0.998956,-0.809321,
-0.405603,2.2076e-07,-0.998945,-0.809175,
-0.405481,1.7952e-07,-0.998953,-0.809028,
-0.405359,1.45648e-07,-0.998981,-0.808882,
-0.405237,1.54251e-07,-0.999027,-0.808735,
-0.405115,1.38279e-07,-0.99909,-0.808589,
-0.404993,1.8587e-07,-0.99917,-0.808442,
-0.404871,2.05253e-07,-0.999265,-0.808295,
-0.404749,1.81319e-07,-0.999373,-0.808148,
-0.404627,2.03908e-07,-0.999493,-0.808002,
-0.404505,2.01228e-07,-0.999622,-0.807855,
-0.404383,2.04189e-07,-0.999757,-0.807708,
-0.404261,1.9354e-07,-0.999897,-0.80756,
-0.404138,2.35469e-07,-1.00004,-0.807413,
-0.404016,2.01328e-07,-1.00018,-0.807266,
-0.403894,1.90675e-07,-1.00032,-0.807119,
-0.403772,1.49488e-07,-1.00045,-0.806971,
-0.40365,1.79656e-07,-1.00057,-0.806824,
-0.403528,2.04475e-07,-1.00069,-0.806676,
-0.403406,2.12819e-07,-1.00079,-0.806529,
-0.403284,1.5845e-07,-1.00088,-0.806381,
-0.403162,2.00908e-07,-1.00095,-0.806233,
-0.40304,1.89879e-07,-1.001,-0.806085,
-0.402918,2.08831e-07,-1.00104,-0.805938,
-0.402796,1.88086e-07,-1.00106,-0.80579,
-0.402674,1.72734e-07,-1.00105,-0.805642,
-0.402551,1.59909e-07,-1.00103,-0.805494,
-0.402429,2.21767e-07,-1.00099,-0.805345,
-0.402307,1.6677e-07,-1.00094,-0.805197,
-0.402185,2.01191e-07,-1.00086,-0.805049,
-0.402063,1.81875e-07,-1.00077,-0.8049,
-0.401941,1.74228e-07,-1.00067,-0.804752,
-0.401819,2.50394e-07,-1.00055,-0.804604,
-0.401697,2.39579e-07,-1.00043,-0.804455,
-0.401575,1.67666e-07,-1.00029,-0.804306,
-0.401453,1.83875e-07,-1.00015,-0.804158,
-0.401331,2.00873e-07,-1.00001,-0.804009,
-0.401209,1.79528e-07,-0.99987,-0.80386,
-0.401086,1.80217e-07,-0.999731,-0.803711,
-0.400964,1.92361e-07,-0.999596,-0.803562,
-0.400842,2.06005e-07,-0.999468,-0.803413,
-0.40072,1.86494e-07,-0.99935,-0.803264,
-0.400598,2.1639e-07,-0.999243,-0.803115,
-0.400476,1.84454e-07,-0.99915,-0.802965,
-0.400354,1.50569e-07,-0.999073,-0.802816,
-0.400232,1.96171e-07,-0.999012,-0.802667,
-0.40011,1.70034e-07,-0.998969,-0.802517,
-0.399988,1.98428e-07,-0.998944,-0.802368,
-0.399866,2.10313e-07,-0.998939,-0.802218,
-0.399744,2.19024e-07,-0.998952,-0.802068,
-0.399622,2.19269e-07,-0.998984,-0.801919,
-0.399499,1.88779e-07,-0.999035,-0.801769,
-0.399377,2.04412e-07,-0.999103,-0.801619,
-0.399255,1.46041e-07,-0.999187,-0.801469,
-0.399133,2.12362e-07,-0.999286,-0.801319,
-0.399011,1.73317e-07,-0.999398,-0.801169,
-0.398889,2.00899e-07,-0.99952,-0.801019,
-0.398767,1.74863e-07,-0.999651,-0.800868,
-0.398645,1.97573e-07,-0.999789,-0.800718,
-0.398523,1.98728e-07,-0.99993,-0.800568,
-0.398401,1.97898e-07,-1.00007,-0.800417,
-0.398279,2.17756e-07,-1.00021,-0.800267,
-0.398157,2.2409e-07,-1.00035,-0.800116,
-0.398035,2.28684e-07,-1.00048,-0.799965,
-0.397912,2.04068e-07,-1.00061,-0.799815,
-0.39779,2.27826e-07,-1.00072,-0.799664,
-0.397668,2.26303e-07,-1.00082,-0.799513,
-0.397546,2.19459e-07,-1.0009,-0.799362,
-0.397424,2.08959e-07,-1.00097,-0.799211,
-0.397302,1.42941e-07,-1.00102,-0.79906,
-0.39718,1.83254e-07,-1.00105,-0.798909,
-0.397058,2.08503e-07,-1.00106,-0.798758,
-0.396936,1.80469e-07,-1.00106,-0.798606,
-0.396814,1.80052e-07,-1.00103,-0.798455,
-0.396692,2.22007e-07,-1.00099,-0.798304,
-0.39657,1.70893e-07,-1.00093,-0.798152,
-0.396448,1.91221e-07,-1.00085,-0.798001,
-0.396325,1.92075e-07,-1.00076,-0.797849,
-0.396203,2.24582e-07,-1.00065,-0.797697,
-0.396081,2.01124e-07,-1.00054,-0.797545,
-0.395959,1.83499e-07,-1.00041,-0.797394,
-0.395837,2.06475e-07,-1.00027,-0.797242,
-0.395715,1.82792e-07,-1.00013,-0.79709,
-0.395593,2.02928e-07,-0.999989,-0.796938,
-0.395471,1.76802e-07,-0.999847,-0.796786,
-0.395349,2.33512e-07,-0.999707,-0.796633,
-0.395227,2.15907e-07,-0.999572,-0.796481,
-0.395105,1.73034e-07,-0.999446,-0.796329,
-0.394983,1.92823e-07,-0.999328,-0.796176,
-0.394861,2.1398e-07,-0.999224,-0.796024,
-0.394738,2.2596e-07,-0.999133,-0.795871,
-0.394616,2.21215e-07,-0.999057,-0.795719,
-0.394494,2.13069e-07,-0.998998,-0.795566,
-0.394372,2.05427e-07,-0.998958,-0.795413,
-0.39425,2.34812e-07,-0.998936,-0.795261,
-0.394128,2.20269e-07,-0.998932,-0.795108,
-0.394006,2.31004e-07,-0.998949,-0.794955,
-0.393884,2.03647e-07,-0.998984,-0.794802,
-0.393762,1.91364e-07,-0.999037,-0.794649,
-0.39364,1.67602e-07,-0.999107,-0.794495,
-0.393518,1.954e-07,-0.999193,-0.794342,
-0.393396,1.76387e-07,-0.999294,-0.794189,
-0.393274,2.16869e-07,-0.999408,-0.794035,
-0.393151,1.66615e-07,-0.999532,-0.793882,
-0.393029,2.32493e-07,-0.999664,-0.793729,
-0.392907,2.06616e-07,-0.999803,-0.793575,
-0.392785,2.15713e-07,-0.999945,-0.793421,
-0.392663,1.95177e-07,-1.00009,-0.793268,
-0.392541,1.94092e-07,-1.00023,-0.793114,
-0.392419,2.09743e-07,-1.00037,-0.79296,
-0.392297,1.6422e-07,-1.0005,-0.792806,
-0.392175,2.13018e-07,-1.00062,-0.792652,
-0.392053,1.94365e-07,-1.00073,-0.792498,
-0.391931,1.72559e-07,-1.00083,-0.792344,
-0.391809,1.89331e-07,-1.00091,-0.79219,
-0.391687,1.87068e-07,-1.00098,-0.792035,
-0.391564,2.00136e-07,-1.00103,-0.791881,
-0.391442,2.30515e-07,-1.00106,-0.791726,
-0.39132,2.00632e-07,-1.00107,-0.791572,
-0.391198,1.89872e-07,-1.00107,-0.791417,
-0.391076,2.04055e-07,-1.00104,-0.791263,
-0.390954,1.87277e-07,-1.001,-0.791108,
-0.390832,2.36378e-07,-1.00093,-0.790953,
-0.39071,1.93621e-07,-1.00085,-0.790798,
-0.390588,2.03419e-07,-1.00076,-0.790644,
-0.390466,2.28671e-07,-1.00065,-0.790489,
-0.390344,2.48952e-07,-1.00053,-0.790334,
-0.390222,1.93422e-07,-1.0004,-0.790178,
-0.390099,2.00899e-07,-1.00027,-0.790023,
-0.389977,2.16165e-07,-1.00013,-0.789868,
-0.389855,2.30774e-07,-0.999982,-0.789713,
-0.389733,2.46291e-07,-0.999839,-0.789557,
-0.389611,1.98749e-07,-0.999699,-0.789402,
-0.389489,2.01244e-07,-0.999564,-0.789246,
-0.389367,1.80533e-07,-0.999437,-0.789091,
-0.389245,2.57017e-07,-0.99932,-0.788935,
-0.389123,1.96977e-07,-0.999215,-0.788779,
-0.389001,2.26622e-07,-0.999124,-0.788623,
-0.388879,1.96872e-07,-0.999048,-0.788468,
-0.388757,2.41856e-07,-0.99899,-0.788312,
-0.388635,1.68547e-07,-0.998949,-0.788156,
-0.388512,2.27885e-07,-0.998927,-0.787999,
-0.38839,2.14755e-07,-0.998925,-0.787843,
-0.388268,1.94919e-07,-0.998941,-0.787687,
-0.388146,1.37251e-07,-0.998976,-0.787531,
-0.388024,1.95208e-07,-0.999029,-0.787374,
-0.387902,1.7302e-07,-0.9991,-0.787218,
-0.38778,1.93913e-07,-0.999187,-0.787061,
-0.387658,1.88303e-07,-0.999288,-0.786905,
-0.387536,1.7184e-07,-0.999402,-0.786748,
-0.387414,2.01179e-07,-0.999526,-0.786591,
-0.387292,2.24204e-07,-0.999659,-0.786435,
-0.38717,1.86837e-07,-0.999798,-0.786278,
-0.387048,1.94446e-07,-0.999941,-0.786121,
-0.386925,2.4222e-07,-1.00008,-0.785964,
-0.386803,1.75226e-07,-1.00023,-0.785807,
-0.386681,1.94108e-07,-1.00037,-0.78565,
-0.386559,2.14218e-07,-1.0005,-0.785492,
-0.386437,1.74316e-07,-1.00062,-0.785335,
-0.386315,2.22418e-07,-1.00073,-0.785178,
-0.386193,2.03561e-07,-1.00083,-0.78502,
-0.386071,2.14247e-07,-1.00092,-0.784863,
-0.385949,2.22936e-07,-1.00098,-0.784705,
-0.385827,2.40373e-07,-1.00103,-0.784548,
-0.385705,2.19884e-07,-1.00107,-0.78439,
-0.385583,1.94777e-07,-1.00108,-0.784232,
-0.385461,1.79655e-07,-1.00107,-0.784074,
-0.385338,2.15225e-07,-1.00105,-0.783916,
-0.385216,2.19336e-07,-1.00101,-0.783758,
-0.385094,1.81421e-07,-1.00094,-0.7836,
-0.384972,1.71022e-07,-1.00087,-0.783442,
-0.38485,2.01313e-07,-1.00077,-0.783284,
-0.384728,1.42271e-07,-1.00067,-0.783126,
-0.384606,2.17953e-07,-1.00055,-0.782968,
-0.384484,2.02036e-07,-1.00042,-0.782809,
-0.384362,1.78015e-07,-1.00028,-0.782651,
-0.38424,2.12095e-07,-1.00014,-0.782492,
-0.384118,1.99285e-07,-0.999996,-0.782334,
-0.383996,2.04699e-07,-0.999853,-0.782175,
-0.383874,1.9084e-07,-0.999712,-0.782016,
-0.383751,2.18498e-07,-0.999576,-0.781857,
-0.383629,2.25244e-07,-0.999448,-0.781698,
-0.383507,2.29056e-07,-0.999329,-0.781539,
-0.383385,1.7418e-07,-0.999222,-0.78138,
-0.383263,2.01217e-07,-0.99913,-0.781221,
-0.383141,1.87891e-07,-0.999052,-0.781062,
-0.383019,2.30249e-07,-0.998992,-0.780903,
-0.382897,2.12265e-07,-0.998949,-0.780744,
-0.382775,2.33286e-07,-0.998925,-0.780584,
-0.382653,2.16085e-07,-0.99892,-0.780425,
-0.382531,2.12954e-07,-0.998934,-0.780265,
-0.382409,2.07022e-07,-0.998968,-0.780106,
-0.382287,1.54861e-07,-0.999019,-0.779946,
-0.382164,1.97929e-07,-0.999088,-0.779786,
-0.382042,2.00665e-07,-0.999173,-0.779627,
-0.38192,1.84421e-07,-0.999273,-0.779467,
-0.381798,2.11925e-07,-0.999386,-0.779307,
-0.381676,2.05516e-07,-0.999509,-0.779147,
-0.381554,1.97432e-07,-0.999642,-0.778987,
-0.381432,2.24571e-07,-0.999781,-0.778826,
-0.38131,1.71736e-07,-0.999924,-0.778666,
-0.381188,2.09445e-07,-1.00007,-0.778506,
-0.381066,2.03487e-07,-1.00021,-0.778346,
-0.380944,2.4252e-07,-1.00035,-0.778185,
-0.380822,2.03836e-07,-1.00048,-0.778025,
-0.3807,2.1162e-07,-1.00061,-0.777864,
-0.380577,1.87398e-07,-1.00072,-0.777704,
-0.380455,2.18206e-07,-1.00082,-0.777543,
-0.380333,1.99302e-07,-1.00091,-0.777382,
-0.380211,2.02801e-07,-1.00098,-0.777221,
-0.380089,1.69104e-07,-1.00103,-0.77706,
-0.379967,1.98897e-07,-1.00107,-0.776899,
-0.379845,2.14137e-07,-1.00109,-0.776738,
-0.379723,1.81722e-07,-1.00108,-0.776577,
-0.379601,1.94308e-07,-1.00106,-0.776416,
-0.379479,1.84811e-07,-1.00102,-0.776255,
-0.379357,2.01668e-07,-1.00096,-0.776093,
-0.379235,2.03799e-07,-1.00089,-0.775932,
-0.379112,2.44608e-07,-1.00079,-0.77577,
-0.37899,1.51588e-07,-1.00069,-0.775609,
-0.378868,1.80086e-07,-1.00057,-0.775447,
-0.378746,2.05457e-07,-1.00044,-0.775286,
-0.378624,2.19078e-07,-1.00031,-0.775124,
-0.378502,2.14008e-07,-1.00017,-0.774962,
-0.37838,1.54429e-07,-1.00002,-0.7748,
-0.378258,2.15003e-07,-0.999878,-0.774638,
-0.378136,2.32835e-07,-0.999736,-0.774476,
-0.378014,1.78235e-07,-0.999598,-0.774314,
-0.377892,1.7257e-07,-0.999467,-0.774152,
-0.37777,1.94391e-07,-0.999346,-0.77399,
-0.377648,1.87127e-07,-0.999236,-0.773827,
-0.377525,1.74791e-07,-0.999139,-0.773665,
-0.377403,2.13974e-07,-0.999058,-0.773503,
-0.377281,1.84774e-07,-0.998993,-0.77334,
-0.377159,2.19168e-07,-0.998946,-0.773177,
-0.377037,1.52342e-07,-0.998918,-0.773015,
-0.376915,1.99064e-07,-0.998908,-0.772852,
-0.376793,1.78488e-07,-0.998918,-0.772689,
-0.376671,2.04074e-07,-0.998947,-0.772526,
-0.376549,2.1759e-07,-0.998994,-0.772363,
-0.376427,1.81948e-07,-0.99906,-0.7722,
-0.376305,2.12058e-07,-0.999141,-0.772037,
-0.376183,2.00495e-07,-0.999238,-0.771874,
-0.376061,1.61567e-07,-0.999349,-0.771711,
-0.375938,2.15622e-07,-0.99947,-0.771548,
-0.375816,1.7753e-07,-0.999602,-0.771384,
-0.375694,2.11914e-07,-0.99974,-0.771221,
-0.375572,1.9989e-07,-0.999883,-0.771057,
-0.37545,1.9451e-07,-1.00003,-0.770894,
-0.375328,1.87692e-07,-1.00017,-0.77073,
-0.375206,2.39838e-07,-1.00031,-0.770567,
-0.375084,1.81208e-07,-1.00045,-0.770403,
-0.374962,1.98063e-07,-1.00058,-0.770239,
-0.37484,1.8193e-07,-1.0007,-0.770075,
-0.374718,1.81327e-07,-1.0008,-0.769911,
-0.374596,2.03384e-07,-1.00089,-0.769747,
-0.374474,1.9716e-07,-1.00097,-0.769583,
-0.374351,1.77002e-07,-1.00103,-0.769419,
-0.374229,1.79174e-07,-1.00107,-0.769254,
-0.374107,2.42272e-07,-1.00109,-0.76909,
-0.373985,2.07059e-07,-1.00109,-0.768926,
-0.373863,2.13553e-07,-1.00108,-0.768761,
-0.373741,1.95613e-07,-1.00104,-0.768597,
-0.373619,1.75458e-07,-1.00099,-0.768432,
-0.373497,2.03864e-07,-1.00092,-0.768267,
-0.373375,1.94995e-07,-1.00083,-0.768103,
-0.373253,2.23312e-07,-1.00073,-0.767938,
-0.373131,1.82493e-07,-1.00061,-0.767773,
-0.373009,1.70035e-07,-1.00049,-0.767608,
-0.372887,1.82914e-07,-1.00036,-0.767443,
-0.372764,2.15884e-07,-1.00021,-0.767278,
-0.372642,2.06515e-07,-1.00007,-0.767113,
-0.37252,1.79263e-07,-0.999925,-0.766947,
-0.372398,2.03642e-07,-0.999781,-0.766782,
-0.372276,2.09778e-07,-0.999641,-0.766617,
-0.372154,2.43199e-07,-0.999507,-0.766451,
-0.372032,1.82781e-07,-0.999381,-0.766286,
-0.37191,2.34191e-07,-0.999267,-0.76612,
-0.371788,2.09822e-07,-0.999165,-0.765954,
-0.371666,2.05775e-07,-0.999078,-0.765789,
-0.371544,2.19326e-07,-0.999007,-0.765623,
-0.371422,1.80131e-07,-0.998953,-0.765457,
-0.3713,1.84959e-07,-0.998918,-0.765291,
-0.371177,2.09164e-07,-0.998902,-0.765125,
-0.371055,1.96514e-07,-0.998905,-0.764959,
-0.370933,1.99032e-07,-0.998927,-0.764793,
-0.370811,2.03746e-07,-0.998968,-0.764627,
-0.370689,2.27345e-07,-0.999027,-0.76446,
-0.370567,2.08938e-07,-0.999104,-0.764294,
-0.370445,2.15679e-07,-0.999196,-0.764128,
-0.370323,1.93125e-07,-0.999302,-0.763961,
-0.370201,1.97835e-07,-0.99942,-0.763795,
-0.370079,1.5911e-07,-0.999549,-0.763628,
